Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
523	45968	12	1062	12.0	74.71428571428571	1062.0	6566.857142857143	521	34402	12	792	12.0	74.42857142857143	792.0	4914.571428571428	telnet
1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	telnet
1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	1005	88194	21	1850	21.0	71.78571428571429	1850.0	6299.571428571428	telnet
523	45968	12	1062	12.0	74.71428571428571	1062.0	6566.857142857143	521	34402	12	792	12.0	74.42857142857143	792.0	4914.571428571428	telnet
1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	telnet
1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	1005	88194	21	1850	21.0	71.78571428571429	1850.0	6299.571428571428	telnet
548	48170	25	2202	25.0	68.5	2202.0	6021.25	521	34402	12	792	12.0	74.42857142857143	792.0	4914.571428571428	telnet
1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	telnet
1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	1005	88194	21	1850	21.0	71.78571428571429	1850.0	6299.571428571428	telnet
548	48170	25	2202	25.0	68.5	2202.0	6021.25	546	36052	25	1650	25.0	68.25	1650.0	4506.5	telnet
1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	telnet
1002	66178	21	1386	21.0	71.57142857142857	1386.0	4727.0	1005	88194	21	1850	21.0	71.78571428571429	1850.0	6299.571428571428	telnet
548	48170	25	2202	25.0	68.5	2202.0	6021.25	546	36052	25	1650	25.0	68.25	1650.0	4506.5	telnet
1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	telnet
1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	1005	88194	21	1850	21.0	71.78571428571429	1850.0	6299.571428571428	telnet
548	48170	25	2202	25.0	68.5	2202.0	6021.25	546	36052	25	1650	25.0	68.25	1650.0	4506.5	telnet
1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	telnet
1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	telnet
548	48170	25	2202	25.0	68.5	2202.0	6021.25	546	36052	25	1650	25.0	68.25	1650.0	4506.5	telnet
1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	telnet
1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	telnet
548	48170	25	2202	25.0	68.5	2202.0	6021.25	546	36052	25	1650	25.0	68.25	1650.0	4506.5	telnet
1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	telnet
1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	telnet
548	48170	0	0	0.0	60.888888888888886	0.0	5352.222222222223	546	36052	25	1650	25.0	68.25	1650.0	4506.5	telnet
1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	telnet
1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	telnet
548	48170	0	0	0.0	60.888888888888886	0.0	5352.222222222223	546	36052	0	0	0.0	60.666666666666664	0.0	4005.777777777778	telnet
1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	telnet
1062	70138	60	3960	60.0	70.8	3960.0	4675.866666666667	1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	telnet
548	48170	0	0	0.0	60.888888888888886	0.0	5352.222222222223	546	36052	0	0	0.0	60.666666666666664	0.0	4005.777777777778	telnet
1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	telnet
1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	1065	93497	60	5303	60.0	71.0	5303.0	6233.133333333333	telnet
548	48170	0	0	0.0	60.888888888888886	0.0	5352.222222222223	546	36052	0	0	0.0	60.666666666666664	0.0	4005.777777777778	telnet
1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	telnet
1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	telnet
548	48170	0	0	0.0	60.888888888888886	0.0	5352.222222222223	546	36052	0	0	0.0	60.666666666666664	0.0	4005.777777777778	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	telnet
1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	telnet
548	48170	0	0	0.0	60.888888888888886	0.0	5352.222222222223	546	36052	0	0	0.0	60.666666666666664	0.0	4005.777777777778	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	telnet
1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	60.666666666666664	0.0	4005.777777777778	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	telnet
1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1179	77860	117	7722	117.0	73.6875	7722.0	4866.25	1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	1182	103819	117	10322	117.0	73.875	10322.0	6488.6875	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1306	114749	124	10930	124.0	76.82352941176471	10930.0	6749.941176470588	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
548	48170	0	0	0.0	54.8	0.0	4817.0	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
550	48307	2	137	2.0	50.0	137.0	4391.545454545455	546	36052	0	0	0.0	54.6	0.0	3605.2	telnet
1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	1303	86044	124	8184	124.0	76.6470588235294	8184.0	5061.411764705882	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
550	48307	2	137	2.0	50.0	137.0	4391.545454545455	548	36184	2	132	2.0	49.81818181818182	132.0	3289.4545454545455	telnet
1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
550	48307	2	137	2.0	50.0	137.0	4391.545454545455	548	36184	2	132	2.0	49.81818181818182	132.0	3289.4545454545455	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
550	48307	2	137	2.0	50.0	137.0	4391.545454545455	548	36184	2	132	2.0	49.81818181818182	132.0	3289.4545454545455	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	548	36184	2	132	2.0	49.81818181818182	132.0	3289.4545454545455	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1353	89344	50	3300	50.0	75.16666666666667	3300.0	4963.555555555556	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	1356	119131	50	4382	50.0	75.33333333333333	4382.0	6618.388888888889	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1434	126007	78	6876	78.0	75.47368421052632	6876.0	6631.9473684210525	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1592	139900	158	13893	158.0	79.6	13893.0	6995.0	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
639	55901	89	7594	89.0	53.25	7594.0	4658.416666666667	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1592	139900	158	13893	158.0	79.6	13893.0	6995.0	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
739	64693	100	8792	100.0	56.84615384615385	8792.0	4976.384615384615	636	42022	88	5838	88.0	53.0	5838.0	3501.8333333333335	telnet
1592	139900	158	13893	158.0	79.6	13893.0	6995.0	1431	94492	78	5148	78.0	75.3157894736842	5148.0	4973.263157894737	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
739	64693	100	8792	100.0	56.84615384615385	8792.0	4976.384615384615	736	48622	100	6600	100.0	56.61538461538461	6600.0	3740.153846153846	telnet
1592	139900	158	13893	158.0	79.6	13893.0	6995.0	1589	104920	158	10428	158.0	79.45	10428.0	5246.0	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
739	64693	100	8792	100.0	56.84615384615385	8792.0	4976.384615384615	736	48622	100	6600	100.0	56.61538461538461	6600.0	3740.153846153846	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1589	104920	158	10428	158.0	79.45	10428.0	5246.0	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
739	64693	100	8792	100.0	56.84615384615385	8792.0	4976.384615384615	736	48622	100	6600	100.0	56.61538461538461	6600.0	3740.153846153846	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1589	104920	158	10428	158.0	79.45	10428.0	5246.0	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	736	48622	100	6600	100.0	56.61538461538461	6600.0	3740.153846153846	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1589	104920	158	10428	158.0	79.45	10428.0	5246.0	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1589	104920	158	10428	158.0	79.45	10428.0	5246.0	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	1592	139900	158	13893	158.0	79.6	13893.0	6995.0	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1676	147242	84	7342	84.0	79.80952380952381	7342.0	7011.523809523809	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
868	76040	129	11347	129.0	62.0	11347.0	5431.428571428572	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1019	89358	151	13318	151.0	67.93333333333334	13318.0	5957.2	865	57136	129	8514	129.0	61.785714285714285	8514.0	4081.1428571428573	telnet
1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	1673	110464	84	5544	84.0	79.66666666666667	5544.0	5260.190476190476	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1019	89358	151	13318	151.0	67.93333333333334	13318.0	5957.2	1016	67102	151	9966	151.0	67.73333333333333	9966.0	4473.466666666666	telnet
1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1019	89358	151	13318	151.0	67.93333333333334	13318.0	5957.2	1016	67102	151	9966	151.0	67.73333333333333	9966.0	4473.466666666666	telnet
1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1019	89358	151	13318	151.0	67.93333333333334	13318.0	5957.2	1016	67102	151	9966	151.0	67.73333333333333	9966.0	4473.466666666666	telnet
1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1084	95096	65	5738	65.0	67.75	5738.0	5943.5	1016	67102	151	9966	151.0	67.73333333333333	9966.0	4473.466666666666	telnet
1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1084	95096	65	5738	65.0	67.75	5738.0	5943.5	1081	71392	65	4290	65.0	67.5625	4290.0	4462.0	telnet
1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	telnet
1714	113200	41	2736	41.0	77.9090909090909	2736.0	5145.454545454545	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1084	95096	65	5738	65.0	67.75	5738.0	5943.5	1081	71392	65	4290	65.0	67.5625	4290.0	4462.0	telnet
1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	telnet
1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	1718	150685	42	3443	42.0	78.0909090909091	3443.0	6849.318181818182	telnet
1084	95096	65	5738	65.0	67.75	5738.0	5943.5	1081	71392	65	4290	65.0	67.5625	4290.0	4462.0	telnet
1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	telnet
1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	telnet
1084	95096	65	5738	65.0	67.75	5738.0	5943.5	1081	71392	65	4290	65.0	67.5625	4290.0	4462.0	telnet
1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	telnet
1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	telnet
1084	95096	65	5738	65.0	67.75	5738.0	5943.5	1081	71392	65	4290	65.0	67.5625	4290.0	4462.0	telnet
1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	telnet
1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	telnet
1203	105546	119	10450	119.0	70.76470588235294	10450.0	6208.588235294118	1081	71392	65	4290	65.0	67.5625	4290.0	4462.0	telnet
1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	telnet
1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	telnet
1203	105546	119	10450	119.0	70.76470588235294	10450.0	6208.588235294118	1200	79246	119	7854	119.0	70.58823529411765	7854.0	4661.529411764706	telnet
1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	telnet
1731	114322	17	1122	17.0	75.26086956521739	1122.0	4970.521739130435	1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	telnet
1203	105546	119	10450	119.0	70.76470588235294	10450.0	6208.588235294118	1200	79246	119	7854	119.0	70.58823529411765	7854.0	4661.529411764706	telnet
1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	telnet
1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	1735	152195	17	1510	17.0	75.43478260869566	1510.0	6617.173913043478	telnet
1203	105546	119	10450	119.0	70.76470588235294	10450.0	6208.588235294118	1200	79246	119	7854	119.0	70.58823529411765	7854.0	4661.529411764706	telnet
1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	telnet
1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	telnet
1203	105546	119	10450	119.0	70.76470588235294	10450.0	6208.588235294118	1200	79246	119	7854	119.0	70.58823529411765	7854.0	4661.529411764706	telnet
1735	152195	0	0	0.0	69.4	0.0	6087.8	1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	telnet
1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	1735	152195	0	0	0.0	72.29166666666667	0.0	6341.458333333333	telnet
1203	105546	119	10450	119.0	70.76470588235294	10450.0	6208.588235294118	1200	79246	119	7854	119.0	70.58823529411765	7854.0	4661.529411764706	telnet
1735	152195	0	0	0.0	69.4	0.0	6087.8	1731	114322	0	0	0.0	72.125	0.0	4763.416666666667	telnet
